5730,8202,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/87789.jpg,f,2014-08-10 07:27:23.746136,2014-08-11 22:51:52.898462,87789,87789,\N,http://173.254.104.110/hml/images/preview/87789.jpg
5775,7909,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/87845.jpg,f,2014-08-10 07:29:31.831088,2014-08-11 22:52:09.187875,87845,87845,\N,http://173.254.104.110/hml/images/preview/87845.jpg
5820,7593,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/87914.jpg,f,2014-08-10 07:31:48.029611,2014-08-11 22:52:28.588469,87914,87914,\N,http://173.254.104.110/hml/images/preview/87914.jpg
5864,7168,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/87987.jpg,f,2014-08-10 07:33:55.403447,2014-08-11 22:52:46.963227,87987,87987,\N,http://173.254.104.110/hml/images/preview/87987.jpg
5938,9164,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/88103.jpg,f,2014-08-10 07:38:12.81851,2014-08-10 07:38:12.81851,88103,88103,\N,http://173.254.104.110/hml/images/preview/88103.jpg
5952,9150,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/88119.jpg,f,2014-08-10 07:48:13.750887,2014-08-10 07:48:13.750887,88119,88119,\N,http://173.254.104.110/hml/images/preview/88119.jpg
6038,9102,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/88318.jpg,f,2014-08-10 08:30:26.263902,2014-08-10 08:30:26.263902,88318,88318,\N,http://173.254.104.110/hml/images/preview/88318.jpg
6081,9086,t,\N,E,\N,f,f,http://173.254.104.110/hml/images/hi-res/88393.jpg,f,2014-08-10 08:56:23.054649,2014-08-10 08:56:23.054649,88393,88393,\N,http://173.254.104.110/hml/images/preview/88393.jpg
6124,9037,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/88489.jpg,f,2014-08-10 09:21:53.914635,2014-08-10 09:21:53.914635,88489,88489,\N,http://173.254.104.110/hml/images/preview/88489.jpg
6253,8946,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/88657.jpg,f,2014-08-10 10:30:59.096903,2014-08-10 10:30:59.096903,88657,88657,\N,http://173.254.104.110/hml/images/preview/88657.jpg
6339,9354,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/88840.jpg,f,2014-08-10 11:12:55.477988,2014-08-10 11:12:55.477988,88840,88840,\N,http://173.254.104.110/hml/images/preview/88840.jpg
6425,8761,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/88952.jpg,f,2014-08-10 11:56:36.524377,2014-08-10 11:56:36.524377,88952,88952,\N,http://173.254.104.110/hml/images/preview/88952.jpg
6554,8609,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/89122.jpg,f,2014-08-10 13:07:33.806063,2014-08-10 13:07:33.806063,89122,89122,\N,http://173.254.104.110/hml/images/preview/89122.jpg
6597,8567,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/89195.jpg,f,2014-08-10 13:33:17.254428,2014-08-10 13:33:17.254428,89195,89195,\N,http://173.254.104.110/hml/images/preview/89195.jpg
6640,8506,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/89292.jpg,f,2014-08-10 13:52:31.961532,2014-08-10 13:52:31.961532,89292,89292,\N,http://173.254.104.110/hml/images/preview/89292.jpg
6769,6703,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/89496.jpg,f,2014-08-10 14:37:34.65729,2014-08-10 14:37:34.65729,89496,89496,\N,http://173.254.104.110/hml/images/preview/89496.jpg
6855,9288,t,\N,,\N,f,f,http://173.254.104.110/hml/images/hi-res/89622.jpg,f,2014-08-10 15:06:08.004571,2014-08-10 15:06:08.004571,89622,89622,\N,http://173.254.104.110/hml/images/preview/89622.jpg
6941,8219,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/89721.jpg,f,2014-08-10 15:31:51.463264,2014-08-10 15:31:51.463264,89721,89721,\N,http://173.254.104.110/hml/images/preview/89721.jpg
6984,7502,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/89860.jpg,f,2014-08-10 15:46:35.462404,2014-08-10 15:46:35.462404,89860,89860,\N,http://173.254.104.110/hml/images/preview/89860.jpg
7113,7950,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/89998.jpg,f,2014-08-10 16:31:15.053343,2014-08-10 16:31:15.053343,89998,89998,\N,http://173.254.104.110/hml/images/preview/89998.jpg
7285,7614,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/90215.jpg,f,2014-08-10 17:29:45.49224,2014-08-10 17:29:45.49224,90215,90215,\N,http://173.254.104.110/hml/images/preview/90215.jpg
7328,7467,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/90314.jpg,f,2014-08-10 17:44:43.319565,2014-08-10 17:44:43.319565,90314,90314,\N,http://173.254.104.110/hml/images/preview/90314.jpg
7414,7293,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/90711.jpg,f,2014-08-10 18:15:30.286091,2014-08-10 18:15:30.286091,90711,90711,\N,http://173.254.104.110/hml/images/preview/90711.jpg
7457,3270,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/90827.jpg,f,2014-08-10 18:31:00.751056,2014-08-10 18:31:00.751056,90827,90827,\N,http://173.254.104.110/hml/images/preview/90827.jpg
7500,2262,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/91058.jpg,f,2014-08-10 18:48:48.8517,2014-08-10 18:48:48.8517,91058,91058,\N,http://173.254.104.110/hml/images/preview/91058.jpg
7543,7786,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/91151.jpg,f,2014-08-10 19:08:19.057796,2014-08-10 19:08:19.057796,91151,91151,\N,http://173.254.104.110/hml/images/preview/91151.jpg
7715,1535,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/91540.jpg,f,2014-08-10 20:19:36.428219,2014-08-10 20:19:36.428219,91540,91540,\N,http://173.254.104.110/hml/images/preview/91540.jpg
7758,9468,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/91856.jpg,f,2014-08-10 20:36:35.425546,2014-08-10 20:36:35.425546,91856,91856,\N,http://173.254.104.110/hml/images/preview/91856.jpg
8342,9407,t,\N,TS,\N,f,f,http://173.254.104.110/hml/images/pdf/92800.pdf,f,2014-08-10 21:41:38.301908,2014-08-10 21:41:38.301908,92800,92800,\N,http://173.254.104.110/hml/images/preview/92800.pdf
8386,9402,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/93060.jpg,f,2014-08-10 21:56:54.372526,2014-08-10 21:56:54.372526,93060,93060,\N,http://173.254.104.110/hml/images/preview/93060.jpg
8429,9424,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/93365.jpg,f,2014-08-10 22:17:21.13102,2014-08-10 22:17:21.13102,93365,93365,\N,http://173.254.104.110/hml/images/preview/93365.jpg
8472,9448,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/93780.jpg,f,2014-08-10 22:41:04.450244,2014-08-10 22:41:04.450244,93780,93780,\N,http://173.254.104.110/hml/images/preview/93780.jpg
8516,9335,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/94220.jpg,f,2014-08-10 23:03:55.140724,2014-08-10 23:03:55.140724,94220,94220,\N,http://173.254.104.110/hml/images/preview/94220.jpg
8558,9566,t,\N,E,\N,f,f,http://173.254.104.110/hml/images/hi-res/94677.jpg,f,2014-08-10 23:25:52.067422,2014-08-10 23:25:52.067422,94677,94677,\N,http://173.254.104.110/hml/images/preview/94677.jpg
8602,7166,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/95248.jpg,f,2014-08-10 23:44:38.029942,2014-08-10 23:44:38.029942,95248,95248,\N,http://173.254.104.110/hml/images/preview/95248.jpg
8646,9478,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/95997.jpg,f,2014-08-11 00:06:32.037676,2014-08-11 00:06:32.037676,95997,95997,\N,http://173.254.104.110/hml/images/preview/95997.jpg
8688,7647,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/96636.jpg,f,2014-08-11 00:20:46.724888,2014-08-11 00:20:46.724888,96636,96636,\N,http://173.254.104.110/hml/images/preview/96636.jpg
8731,9379,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/97171.jpg,f,2014-08-11 00:51:48.665247,2014-08-11 00:51:48.665247,97171,97171,\N,http://173.254.104.110/hml/images/preview/97171.jpg
8865,6684,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/98082.jpg,t,2014-08-11 01:14:16.060189,2014-08-11 01:14:16.060189,98082,98082,\N,http://173.254.104.110/hml/images/preview/98082.jpg
8910,7618,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/98262.jpg,f,2014-08-11 01:21:29.885102,2014-08-11 01:21:29.885102,98262,98262,\N,http://173.254.104.110/hml/images/preview/98262.jpg
8954,2262,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/98392.jpg,f,2014-08-11 01:33:01.396099,2014-08-11 01:33:01.396099,98392,98392,\N,http://173.254.104.110/hml/images/preview/98392.jpg
8998,9596,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/98512.jpg,f,2014-08-11 01:49:57.060731,2014-08-11 01:49:57.060731,98512,98512,\N,http://173.254.104.110/hml/images/preview/98512.jpg
9042,9103,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/98672.jpg,t,2014-08-11 02:07:06.663634,2014-08-11 02:07:06.663634,98672,98672,\N,http://173.254.104.110/hml/images/preview/98672.jpg
9086,9291,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/98946.jpg,t,2014-08-11 02:19:08.437308,2014-08-11 02:19:08.437308,98946,98946,\N,http://173.254.104.110/hml/images/preview/98946.jpg
9131,9460,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/99167.jpg,t,2014-08-11 02:33:06.654148,2014-08-11 02:33:06.654148,99167,99167,\N,http://173.254.104.110/hml/images/preview/99167.jpg
9219,9132,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/99444.jpg,t,2014-08-11 02:55:04.740879,2014-08-11 02:55:04.740879,99444,99444,\N,http://173.254.104.110/hml/images/preview/99444.jpg
9263,9218,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/99650.jpg,f,2014-08-11 03:06:13.278611,2014-08-11 03:06:13.278611,99650,99650,\N,http://173.254.104.110/hml/images/preview/99650.jpg
9307,8783,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/100402.jpg,f,2014-08-11 03:23:21.865547,2014-08-11 03:23:21.865547,100402,100402,\N,http://173.254.104.110/hml/images/preview/100402.jpg
9391,7131,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/100771.jpg,t,2014-08-11 03:39:24.512434,2014-08-11 03:39:24.512434,100771,100771,\N,http://173.254.104.110/hml/images/preview/100771.jpg
9606,9293,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/101204.jpg,t,2014-08-11 04:00:28.267283,2014-08-11 04:00:28.267283,101204,101204,\N,http://173.254.104.110/hml/images/preview/101204.jpg
9649,9233,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/101551.jpg,t,2014-08-11 04:06:40.769998,2014-08-11 04:06:40.769998,101551,101551,\N,http://173.254.104.110/hml/images/preview/101551.jpg
9692,9472,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/102360.jpg,t,2014-08-11 04:23:52.559034,2014-08-11 04:23:52.559034,102360,102360,\N,http://173.254.104.110/hml/images/preview/102360.jpg
9733,9514,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/102798.jpg,f,2014-08-11 04:38:40.037107,2014-08-11 04:38:40.037107,102798,102798,\N,http://173.254.104.110/hml/images/preview/102798.jpg
9734,9514,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/102801.jpg,t,2014-08-11 04:38:44.048155,2014-08-11 04:38:44.048155,102801,102801,\N,http://173.254.104.110/hml/images/preview/102801.jpg
9775,9688,t,\N,E,\N,f,f,http://173.254.104.110/hml/images/hi-res/103525.jpg,f,2014-08-11 04:50:01.853541,2014-08-11 04:50:01.853541,103525,103525,\N,http://173.254.104.110/hml/images/preview/103525.jpg
9817,9288,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/104752.jpg,t,2014-08-11 05:01:17.656017,2014-08-11 05:01:17.656017,104752,104752,\N,http://173.254.104.110/hml/images/preview/104752.jpg
9859,9512,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/105245.jpg,f,2014-08-11 05:20:17.058391,2014-08-11 05:20:17.058391,105245,105245,\N,http://173.254.104.110/hml/images/preview/105245.jpg
9901,9649,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/105802.jpg,f,2014-08-11 05:34:57.258606,2014-08-11 05:34:57.258606,105802,105802,\N,http://173.254.104.110/hml/images/preview/105802.jpg
9951,9500,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/106182.jpg,t,2014-08-11 05:54:55.086415,2014-08-11 05:54:55.086415,106182,106182,\N,http://173.254.104.110/hml/images/preview/106182.jpg
9985,9603,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/106755.jpg,f,2014-08-11 06:09:52.526256,2014-08-11 06:09:52.526256,106755,106755,\N,http://173.254.104.110/hml/images/preview/106755.jpg
10027,9707,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/107546.jpg,t,2014-08-11 06:24:43.770761,2014-08-11 06:24:43.770761,107546,107546,\N,http://173.254.104.110/hml/images/preview/107546.jpg
10069,9430,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/107930.jpg,f,2014-08-11 06:39:02.796018,2014-08-11 06:39:02.796018,107930,107930,\N,http://173.254.104.110/hml/images/preview/107930.jpg
10111,9497,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/108812.jpg,f,2014-08-11 06:59:33.59182,2014-08-11 06:59:33.59182,108812,108812,\N,http://173.254.104.110/hml/images/preview/108812.jpg
10153,9795,t,\N,E,\N,f,f,http://173.254.104.110/hml/images/hi-res/109780.jpg,f,2014-08-11 07:13:48.241783,2014-08-11 07:13:48.241783,109780,109780,\N,http://173.254.104.110/hml/images/preview/109780.jpg
10195,9568,t,\N,H,\N,f,f,http://173.254.104.110/hml/images/hi-res/110467.jpg,f,2014-08-11 14:57:44.692274,2014-08-11 14:57:44.692274,110467,110467,\N,http://173.254.104.110/hml/images/preview/110467.jpg
10240,9632,t,\N,,\N,f,f,http://173.254.104.110/hml/images/comp/110671.jpg,t,2014-08-11 15:17:52.578861,2014-08-11 15:17:52.578861,110671,110671,\N,http://173.254.104.110/hml/images/preview/110671.jpg
10279,9368,t,\N,E,\N,f,f,http://173.254.104.110/hml/images/hi-res/111005.jpg,f,2014-08-11 15:32:33.571448,2014-08-11 15:32:33.571448,111005,111005,\N,http://173.254.104.110/hml/images/preview/111005.jpg
6561,9288,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/89135.jpg,f,2014-08-10 13:09:46.502169,2014-08-11 22:53:22.656047,89135,89135,\N,http://173.254.104.110/hml/images/preview/89135.jpg
4683,9063,t,\N,,\N,f,f,http://173.254.104.110/hml/images/hi-res/70665.jpg,f,2014-08-10 00:07:32.570479,2014-08-10 00:07:32.570479,70665,70665,\N,http://173.254.104.110/hml/images/preview/70665.jpg
4684,9185,t,\N,,\N,f,f,http://173.254.104.110/hml/images/hi-res/75769.jpg,f,2014-08-10 00:08:08.98149,2014-08-10 00:08:08.98149,75769,75769,\N,http://173.254.104.110/hml/images/preview/75769.jpg
4685,9252,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/76074.jpg,f,2014-08-10 00:08:42.442065,2014-08-10 00:08:42.442065,76074,76074,\N,http://173.254.104.110/hml/images/preview/76074.jpg
4686,9068,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/76210.jpg,f,2014-08-10 00:09:27.339215,2014-08-10 00:09:27.339215,76210,76210,\N,http://173.254.104.110/hml/images/preview/76210.jpg
4687,7721,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/76354.jpg,f,2014-08-10 00:10:34.429526,2014-08-10 00:10:34.429526,76354,76354,\N,http://173.254.104.110/hml/images/preview/76354.jpg
4688,7721,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/76357.jpg,f,2014-08-10 00:11:21.303775,2014-08-10 00:11:21.303775,76357,76357,\N,http://173.254.104.110/hml/images/preview/76357.jpg
4689,7721,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/76358.jpg,f,2014-08-10 00:12:29.951811,2014-08-10 00:12:29.951811,76358,76358,\N,http://173.254.104.110/hml/images/preview/76358.jpg
4690,7721,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/76359.jpg,f,2014-08-10 00:13:19.27515,2014-08-10 00:13:19.27515,76359,76359,\N,http://173.254.104.110/hml/images/preview/76359.jpg
4691,9068,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/76369.jpg,f,2014-08-10 00:14:05.812128,2014-08-10 00:14:05.812128,76369,76369,\N,http://173.254.104.110/hml/images/preview/76369.jpg
4692,9068,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/76383.jpg,f,2014-08-10 00:14:39.889044,2014-08-10 00:14:39.889044,76383,76383,\N,http://173.254.104.110/hml/images/preview/76383.jpg
5638,8608,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/87689.jpg,f,2014-08-10 07:22:43.65979,2014-08-11 22:51:17.80267,87689,87689,\N,http://173.254.104.110/hml/images/preview/87689.jpg
5671,8414,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/87724.jpg,f,2014-08-10 07:24:23.157683,2014-08-11 22:51:30.554715,87724,87724,\N,http://173.254.104.110/hml/images/preview/87724.jpg
6679,9281,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/89345.jpg,f,2014-08-10 14:05:54.161516,2014-08-11 22:53:24.264402,89345,89345,\N,http://173.254.104.110/hml/images/preview/89345.jpg
9771,9688,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/103521.jpg,f,2014-08-11 04:48:41.849279,2014-08-11 22:54:21.736419,103521,103521,\N,http://173.254.104.110/hml/images/preview/103521.jpg
9864,9512,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/105261.jpg,f,2014-08-11 05:23:15.467694,2014-08-11 22:54:26.886512,105261,105261,\N,http://173.254.104.110/hml/images/preview/105261.jpg
9906,8858,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/105823.jpg,f,2014-08-11 05:37:43.768579,2014-08-11 22:54:28.284084,105823,105823,\N,http://173.254.104.110/hml/images/preview/105823.jpg
9916,9553,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/105864.jpg,f,2014-08-11 05:40:42.080917,2014-08-11 22:54:29.003303,105864,105864,\N,http://173.254.104.110/hml/images/preview/105864.jpg
9944,9525,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/106160.jpg,f,2014-08-11 05:51:26.030005,2014-08-11 22:54:30.485293,106160,106160,\N,http://173.254.104.110/hml/images/preview/106160.jpg
9987,9603,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/106757.jpg,f,2014-08-11 06:10:45.521408,2014-08-11 22:54:33.044323,106757,106757,\N,http://173.254.104.110/hml/images/preview/106757.jpg
10032,9707,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/107562.jpg,f,2014-08-11 06:28:38.073719,2014-08-11 22:54:35.885549,107562,107562,\N,http://173.254.104.110/hml/images/preview/107562.jpg
10078,9542,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/108034.jpg,f,2014-08-11 06:42:50.858166,2014-08-11 22:54:39.588773,108034,108034,\N,http://173.254.104.110/hml/images/preview/108034.jpg
10101,9605,t,\N,,\N,f,t,http://173.254.104.110/hml/images/thumb/108496.jpg,f,2014-08-11 06:53:02.9758,2014-08-11 22:54:40.858054,108496,108496,\N,http://173.254.104.110/hml/images/preview/108496.jpg
4693,9068,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/76384.jpg,f,2014-08-10 00:15:17.248349,2014-08-10 00:15:17.248349,76384,76384,\N,http://173.254.104.110/hml/images/preview/76384.jpg
4694,9068,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/76385.jpg,f,2014-08-10 00:16:02.416242,2014-08-10 00:16:02.416242,76385,76385,\N,http://173.254.104.110/hml/images/preview/76385.jpg
4695,9068,t,\N,E,\N,f,f,http://173.254.104.110/hml/images/hi-res/76386.jpg,f,2014-08-10 00:16:24.441035,2014-08-10 00:16:24.441035,76386,76386,\N,http://173.254.104.110/hml/images/preview/76386.jpg
4696,9247,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/76550.jpg,f,2014-08-10 00:17:57.070257,2014-08-10 00:17:57.070257,76550,76550,\N,http://173.254.104.110/hml/images/preview/76550.jpg
4697,9247,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/76564.jpg,f,2014-08-10 00:18:47.603072,2014-08-10 00:18:47.603072,76564,76564,\N,http://173.254.104.110/hml/images/preview/76564.jpg
4698,9247,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/76565.jpg,f,2014-08-10 00:19:44.515391,2014-08-10 00:19:44.515391,76565,76565,\N,http://173.254.104.110/hml/images/preview/76565.jpg
4699,9247,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/76566.jpg,f,2014-08-10 00:20:36.540658,2014-08-10 00:20:36.540658,76566,76566,\N,http://173.254.104.110/hml/images/preview/76566.jpg
4700,9247,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/76567.jpg,f,2014-08-10 00:21:43.764838,2014-08-10 00:21:43.764838,76567,76567,\N,http://173.254.104.110/hml/images/preview/76567.jpg
4701,9247,t,\N,E,\N,f,f,http://173.254.104.110/hml/images/hi-res/76568.jpg,f,2014-08-10 00:22:24.799094,2014-08-10 00:22:24.799094,76568,76568,\N,http://173.254.104.110/hml/images/preview/76568.jpg
4702,9082,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/76788.jpg,f,2014-08-10 00:22:57.442793,2014-08-10 00:22:57.442793,76788,76788,\N,http://173.254.104.110/hml/images/preview/76788.jpg
4703,9082,t,\N,G,\N,f,f,http://173.254.104.110/hml/images/hi-res/76804.jpg,f,2014-08-10 00:23:28.004287,2014-08-10 00:23:28.004287,76804,76804,\N,http://173.254.104.110/hml/images/preview/76804.jpg
4704,9082,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/76805.jpg,f,2014-08-10 00:23:57.343987,2014-08-10 00:23:57.343987,76805,76805,\N,http://173.254.104.110/hml/images/preview/76805.jpg
4705,9082,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/76806.jpg,f,2014-08-10 00:24:26.702765,2014-08-10 00:24:26.702765,76806,76806,\N,http://173.254.104.110/hml/images/preview/76806.jpg
4706,9082,t,\N,F,\N,f,f,http://173.254.104.110/hml/images/hi-res/76807.jpg,f,2014-08-10 00:24:52.699172,2014-08-10 00:24:52.699172,76807,76807,\N,http://173.254.104.110/hml/images/preview/76807.jpg
4707,9082,t,\N,H,\N,f,f,http://173.254.104.110/hml/images/hi-res/76808.jpg,f,2014-08-10 00:25:22.280084,2014-08-10 00:25:22.280084,76808,76808,\N,http://173.254.104.110/hml/images/preview/76808.jpg
4708,9082,t,\N,I,\N,f,f,http://173.254.104.110/hml/images/hi-res/76809.jpg,f,2014-08-10 00:26:08.753358,2014-08-10 00:26:08.753358,76809,76809,\N,http://173.254.104.110/hml/images/preview/76809.jpg
4709,9082,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/76810.jpg,f,2014-08-10 00:27:44.697176,2014-08-10 00:27:44.697176,76810,76810,\N,http://173.254.104.110/hml/images/preview/76810.jpg
4710,9082,t,\N,E,\N,f,f,http://173.254.104.110/hml/images/hi-res/76811.jpg,f,2014-08-10 00:28:32.052729,2014-08-10 00:28:32.052729,76811,76811,\N,http://173.254.104.110/hml/images/preview/76811.jpg
4711,9202,t,\N,A,\N,f,f,http://173.254.104.110/hml/images/hi-res/76926.jpg,f,2014-08-10 00:30:00.603187,2014-08-10 00:30:00.603187,76926,76926,\N,http://173.254.104.110/hml/images/preview/76926.jpg
4712,9202,t,\N,B,\N,f,f,http://173.254.104.110/hml/images/hi-res/76940.jpg,f,2014-08-10 00:31:09.743322,2014-08-10 00:31:09.743322,76940,76940,\N,http://173.254.104.110/hml/images/preview/76940.jpg
4713,9202,t,\N,C,\N,f,f,http://173.254.104.110/hml/images/hi-res/76941.jpg,f,2014-08-10 00:31:55.253603,2014-08-10 00:31:55.253603,76941,76941,\N,http://173.254.104.110/hml/images/preview/76941.jpg
4714,9202,t,\N,D,\N,f,f,http://173.254.104.110/hml/images/hi-res/76942.jpg,f,2014-08-10 00:32:36.124944,2014-08-10 00:32:36.124944,76942,76942,\N,http://173.254.104.110/hml/images/preview/76942.jpg
